latency,packet_size,login_attempts,error_rate,country,label
29,2597,2,0.007446634175886802,Japan,1
57,4267,3,0.010668623160672571,Brazil,1
56,2835,3,0.0037462672186166328,USA,1
959,116309,34,0.6956016768004935,Brazil,-1
52,2942,1,0.01213325036463371,Japan,1
56,2130,1,0.009705617554251953,Denmark,1
13,3253,3,0.01735897963626079,India,1
52,3827,3,0.011008848063650628,India,1
34,2869,3,0.010432344850977196,USA,1
25,3388,2,0.008715239415356771,Brazil,1
40,3279,1,0.010087727419835697,USA,1
30,3318,2,0.009845236951401068,India,1
43,3109,1,0.005879721053943854,USA,1
53,3420,3,0.01933365754169341,Japan,1
54,3072,2,0.008783472724908268,Denmark,1
37,2870,1,0.015643164317121608,Brazil,1
45,3556,1,0.0022571445677230647,Denmark,1
874,102383,58,0.6661655567155415,Brazil,-1
42,3230,2,0.006416132672059403,Denmark,1
33,3291,2,0.002671980581370609,USA,1
37,2838,3,0.0053230097270618145,Denmark,1
56,3629,1,0.010252437548134968,India,1
42,4174,1,0.017317900926750528,USA,1
66,3551,2,0.002149183269065963,Denmark,1
49,2788,1,0.011556684887817619,Denmark,1
57,3633,3,0.010789590253027257,Brazil,1
42,2372,1,0.010033127791663553,Japan,1
67,2290,2,0.0015842408852913045,Japan,1
55,2742,2,0.013305854636820857,Brazil,1
30,2714,1,0.00825256914013058,Brazil,1
58,2771,1,0.006451609344897602,India,1
824,102769,39,0.7585093248637984,Russia,-1
56,3070,2,0.005307676339894729,Denmark,1
421,90028,95,0.8833192081564306,Russia,-1
41,2672,1,0.008185600849880903,Brazil,1
34,2566,3,0.0062626558720818406,Japan,1
39,3132,2,0.011180615140345244,USA,1
31,2796,1,0.00626820978152111,USA,1
45,2781,2,0.012261415695422554,USA,1
48,3151,1,0.00607173425151337,Japan,1
52,4170,2,0.007563839912853929,Denmark,1
54,3103,3,0.009746799294053862,India,1
52,2533,3,0.010561323817179533,USA,1
49,3217,1,0.005815632366735946,Japan,1
68,3840,3,0.008230297444499508,Japan,1
33,1941,3,0.009140796612252141,Brazil,1
42,2317,1,0.005234717363588211,Brazil,1
616,93601,56,0.9145867743642271,Unknown,-1
34,3287,2,0.008292142912822755,Denmark,1
52,2450,1,0.01790637429152943,Japan,1
44,2897,3,0.012122986924795626,Denmark,1
50,2970,1,0.005314310704185507,USA,1
1094,92806,70,0.7210791698311091,Russia,-1
68,2975,2,0.014446026982727966,USA,1
688,99780,84,1.0542612424808704,Unknown,-1
33,2518,3,0.015010182612811285,India,1
465,87316,30,0.9200087970620306,China,-1
62,2733,1,0.007884502711430862,USA,1
45,2349,2,0.01249638451244758,USA,1
42,3075,2,0.009632012481622945,Denmark,1
44,2914,2,0.009869783821686951,India,1
48,2668,1,0.008356218870605163,India,1
55,2537,2,0.01245461394429204,Japan,1
717,100910,59,0.7883862009559435,Brazil,-1
65,3917,2,0.0069241369508327415,Brazil,1
64,3558,3,0.009529622749649252,India,1
41,3572,1,0.0008620308609675539,USA,1
34,3144,2,0.0042923654730809314,Denmark,1
34,2872,3,0.013461449413021952,India,1
41,2850,3,0.013848814332775317,Brazil,1
58,2902,1,0.008106952721526641,India,1
40,4028,1,0.009758991302009834,India,1
32,3134,2,0.012225537815711026,Japan,1
28,3236,1,0.010578568498384507,India,1
41,2660,1,0.006732271358757797,USA,1
962,99315,23,0.6689019193594805,Unknown,-1
44,3129,3,0.010822095813731857,USA,1
49,3263,2,0.023199860411335947,Brazil,1
36,2782,3,0.013326286344619262,India,1
62,2801,1,0.015094294594258522,India,1
49,2951,3,0.010928331031251688,Brazil,1
32,3470,3,0.023189888156839523,India,1
44,2662,2,0.020052294980161953,Japan,1
909,107824,30,0.9916874757818821,Unknown,-1
1325,78094,76,0.848250328194577,China,-1
32,2519,1,0.00821110225354327,Brazil,1
23,2991,1,0.012219760215785858,Denmark,1
46,2175,1,0.01602036988409654,India,1
39,3299,1,0.009778012007492152,Denmark,1
847,73972,68,0.9073868126001179,Russia,-1
39,2964,1,0.0013317370419347243,Brazil,1
23,2936,2,0.011892792809111366,Brazil,1
45,3682,1,0.00817943029918201,Brazil,1
53,3267,2,0.004370468608768525,India,1
28,3705,2,0.0055284492777679765,India,1
37,3748,1,0.005908541631994594,Brazil,1
37,3881,3,0.00858789483594478,Japan,1
51,3415,2,0.01567440205650724,India,1
19,3512,3,0.004420352353145473,Japan,1
45,3203,2,0.0024210177162579255,India,1
48,3731,3,0.003738597814324459,Brazil,1
60,2443,2,0.011905460959335219,Brazil,1
61,2710,3,0.004487498085668792,Denmark,1
34,2896,2,0.0035329671551389396,USA,1
32,2876,1,0.011022376345909031,USA,1
47,2829,3,0.009160431142832454,Denmark,1
35,2978,2,0.010560896494720385,USA,1
46,3847,2,0.006719038407982559,USA,1
52,3997,2,0.00882698449832759,India,1
59,2277,2,0.019096669218780244,Denmark,1
39,3359,1,0.003726622822878233,India,1
57,2259,2,0.0073754608778091625,Brazil,1
36,2528,1,0.009513760232832392,Brazil,1
65,2365,2,0.008796157360984167,USA,1
40,3240,2,0.012776002365327981,Brazil,1
55,2335,2,0.011756006845359521,Brazil,1
38,2753,2,0.00916057895256716,Denmark,1
49,3035,3,0.006063810344406701,USA,1
52,2990,3,0.004506341041573051,Brazil,1
46,2684,3,0.0009587162224468544,Japan,1
24,3914,3,0.014274570688341483,India,1
54,3115,2,0.009702662931798342,India,1
42,2773,1,0.01560251234781776,Brazil,1
53,3169,2,0.00693027726720214,Japan,1
35,3392,3,0.006122253704744939,USA,1
46,3460,3,0.004485574550364711,Brazil,1
24,2458,1,0.0013089827693581468,India,1
45,3112,2,0.01092155108329668,Japan,1
38,2082,3,0.011314237725007788,Brazil,1
34,2822,1,0.0009101287885739315,Denmark,1
37,3020,3,0.012556378174861191,Denmark,1
44,3928,2,0.008570167984001948,Brazil,1
40,3203,1,0.006904831926699272,India,1
43,3256,3,0.005035085092608805,Japan,1
50,3613,2,0.012490865279697007,Denmark,1
63,3417,2,0.007300540865703838,India,1
831,83015,82,0.8628017777963126,Russia,-1
46,2458,1,0.01548274775404286,Japan,1
54,3609,1,0.007092498468684861,Japan,1
30,2401,2,0.016634729647335342,USA,1
37,2403,3,0.006914677470939332,Japan,1
25,2789,1,0.010532995757204369,Japan,1
47,2270,3,0.015267242550567522,Japan,1
32,3171,2,0.005883089831335167,Denmark,1
45,2587,2,0.005237444414006202,Japan,1
40,2508,3,0.0008279297097493771,USA,1
43,3118,3,0.011797730790809665,USA,1
45,2929,3,0.015493772720741723,Denmark,1
54,4360,1,0.011863681008804888,Brazil,1
46,2884,3,0.007403978082444539,Denmark,1
36,3575,1,0.009164484690034717,Denmark,1
34,3178,1,0.003417979952736878,USA,1
34,3430,3,0.011814096487805265,Japan,1
38,2723,3,0.004891138793964981,Japan,1
42,2213,3,0.0016828589347169364,India,1
50,3359,3,0.013349402649034399,Denmark,1
49,2914,1,0.018600514480799794,Denmark,1
60,2117,3,0.01150025980017698,Denmark,1
38,3340,2,0.010363098394001333,Denmark,1
997,88230,64,0.8478731537741231,Russia,-1
37,2523,1,0.008711794566390709,India,1
51,3254,2,0.008840937029719094,Denmark,1
39,2359,1,0.007944418188450568,Denmark,1
29,2833,2,0.0028954940975894957,Brazil,1
50,3137,1,0.015739323736969815,Denmark,1
43,3401,2,0.012916806978198771,India,1
65,2238,3,0.00984231250005784,USA,1
45,3564,3,0.010363347593149407,India,1
44,3113,2,0.007353130951673517,Denmark,1
44,3001,3,0.012309684098173086,Denmark,1
30,3627,1,0.012146418137567018,Brazil,1
35,2710,1,8.005054058389353e-05,Denmark,1
26,4201,3,0.009336505135684079,Brazil,1
36,2963,2,0.006370570810097615,Denmark,1
57,3019,2,0.013690275947987152,Denmark,1
54,3447,1,0.006582142191620129,Denmark,1
31,3105,3,0.011908688317350048,Brazil,1
50,2108,3,0.0036966070277901775,Japan,1
32,2974,2,0.008969326150037175,USA,1
43,3187,3,0.014225372442882765,India,1
984,80313,85,0.849486029949385,Brazil,-1
634,81540,67,0.8796535353563442,Russia,-1
32,2936,1,0.01109950729139746,Japan,1
42,3183,2,0.006828651520088283,Denmark,1
50,3432,1,0.0011290879319297339,Brazil,1
52,3080,3,0.0015665909260404124,Japan,1
53,2410,2,0.005633190545429028,Denmark,1
48,2456,3,0.0028712266312657594,Brazil,1
951,102843,36,0.9871653240931053,Russia,-1
49,3354,1,0.002219500192603003,Brazil,1
42,3688,2,0.0036679298483267312,India,1
55,2790,1,0.014107534212118201,USA,1
38,2758,2,0.010097959390251428,Denmark,1
503,104110,33,0.8738329083415525,China,-1
43,2263,1,0.007916216306663997,Japan,1
36,2971,1,0.011141889657796564,Denmark,1
45,3556,1,0.0055779169276643035,USA,1
59,3643,1,0.0014882124354161572,Denmark,1
37,2103,2,0.0019876408556885744,Japan,1
60,3111,3,0.018999470264906317,Denmark,1
39,2612,1,0.005885617047735453,India,1
806,110480,66,0.8020794114345471,Unknown,-1
44,3607,2,0.009957859534430786,Japan,1
57,2213,3,0.011779763251969725,Denmark,1
796,118344,33,0.9286818150255808,China,-1
40,2803,2,0.019983517104356703,Denmark,1
47,3264,1,0.017982795336848437,Denmark,1
48,3824,1,0.006862117525535585,India,1
23,3733,2,0.018098185888812304,USA,1
22,2664,2,0.011652608091779725,USA,1
34,2565,3,0.011862089417099899,Japan,1
53,2886,1,0.00802525248189253,India,1
44,2946,2,0.012230779342835306,Denmark,1
62,2904,1,0.0001377536230917336,Japan,1
810,106663,33,0.8834674076890374,Russia,-1
34,2747,2,0.006171662519114355,India,1
47,2827,2,0.01088540097604431,Japan,1
60,3183,3,0.0032697426469023728,Denmark,1
55,2271,3,0.011236310111129525,Japan,1
46,3237,2,0.008289221119417222,USA,1
43,3466,1,0.01241969937667568,Denmark,1
51,3216,3,0.012166684018405668,Japan,1
33,3590,2,0.00894222400146406,Brazil,1
43,3088,3,0.014719048094627943,Japan,1
27,3072,1,0.00944449755407968,India,1
63,2882,1,0.01622173728616237,USA,1
632,92047,99,0.768045664114936,China,-1
36,3524,3,0.0065980126363281945,Japan,1
30,2874,1,0.000806388387525378,USA,1
39,2168,2,0.005658975927213632,Japan,1
40,3074,2,0.018022428264379275,USA,1
39,3425,2,0.007466176429459775,Denmark,1
40,2520,1,0.009760259196597938,Japan,1
39,3308,2,0.01534722577724943,Brazil,1
42,4162,3,0.0029338836886486823,USA,1
42,3441,3,0.009532027710252647,Japan,1
721,94627,56,0.9348935097778585,China,-1
39,3281,1,0.0011618477117815076,India,1
16,3257,3,0.011574520253601941,Denmark,1
45,2421,1,0.01145719458155733,Brazil,1
56,2891,2,0.016446136396821104,Japan,1
32,2914,1,0.003476837338568778,India,1
45,3435,2,0.013995432654635164,Denmark,1
759,94915,28,0.7766886949950156,Brazil,-1
36,3380,1,0.006535286472637099,India,1
43,2642,1,0.0035827686198215527,Brazil,1
956,96696,70,0.8048909145406715,Russia,-1
32,3213,1,0.0026526874302205137,USA,1
58,2850,2,0.01030886359470026,Japan,1
936,119898,56,0.9369412028201297,Unknown,-1
65,2913,2,0.012947860999854283,Denmark,1
33,3671,2,0.010459775815012362,Brazil,1
53,2892,1,0.01185228107814508,Japan,1
44,3174,1,0.008788043276765311,India,1
50,3597,2,0.013666220436933139,Brazil,1
45,3662,2,0.008009867145588195,Denmark,1
47,3208,2,0.012059017851534369,Denmark,1
1236,96526,83,0.9115730483136426,China,-1
43,2556,2,0.003992226390615488,Brazil,1
808,83459,98,0.7653654678452595,Brazil,-1
48,3449,2,0.012407863047502247,Brazil,1
42,2618,3,0.0034286749369422873,Denmark,1
42,3140,3,0.00546314853424487,Japan,1
32,3096,1,0.011765635813819099,Brazil,1
49,3188,2,0.014927502111047725,USA,1
44,3312,2,0.010705684695748386,USA,1
49,3092,3,0.008219408279082421,India,1
49,3027,1,0.007349646249286711,Japan,1
38,3543,1,0.0033624527656405433,India,1
992,84708,66,0.9017977196309563,China,-1
57,2549,2,0.01820230831046473,Denmark,1
38,4329,3,0.0125368235751925,India,1
38,3407,2,0.01431122724765721,USA,1
45,3373,3,0.005906750816045931,India,1
57,3294,1,0.001780002365601609,Japan,1
51,2720,1,0.010963233376653683,USA,1
49,3192,3,0.0006980842569649197,USA,1
58,3057,1,0.006207285640453974,Brazil,1
57,3694,3,0.009804173148709324,Brazil,1
53,3155,3,0.0034988600760548338,USA,1
48,3140,2,0.012340791760982309,Japan,1
44,3186,3,0.007446027757583273,India,1
38,2531,2,0.01673349335750019,India,1
37,2941,3,0.01248594736475799,Brazil,1
22,2653,1,0.016566591141186696,Denmark,1
51,3374,1,0.010766167488618342,USA,1
36,3137,1,0.013426678797136382,Japan,1
50,2615,1,0.007645959247008746,USA,1
33,2597,1,0.010241146118953205,Brazil,1
45,1984,2,0.010946973591582969,USA,1
44,3511,2,0.010590298711392335,Japan,1
54,2622,2,0.0036306687052295814,India,1
43,3117,3,0.015114661161360897,Denmark,1
46,3440,1,0.00572734827855599,Japan,1
66,4041,2,0.011190630243807455,USA,1
564,97437,73,0.947748424819058,Russia,-1
43,2505,2,0.01820873254595539,Brazil,1
35,2647,1,0.004722182892013701,Japan,1
890,105757,24,0.7661623440768656,China,-1
38,2419,3,0.004672889839022202,India,1
757,114901,88,0.8794779838367941,Unknown,-1
30,2707,3,0.0035064462396426806,Brazil,1
50,3196,1,0.020182595433024798,Denmark,1
43,3504,3,0.0094012794130141,Denmark,1
54,2502,3,0.007204290801932833,Japan,1
42,3399,3,0.0020474220013677272,Brazil,1
49,3218,1,0.010677645473897962,Brazil,1
48,3640,2,0.014244080392730011,USA,1
33,3472,1,0.02089659946965145,Japan,1
25,2937,3,0.01870147920468106,Denmark,1
48,1976,1,0.01771640132969409,Japan,1
58,2348,2,0.010306604097279085,Brazil,1
16,2842,1,0.01240497223406658,USA,1
31,3092,2,0.0050284237994254015,Denmark,1
516,85608,95,0.7047173354333811,Unknown,-1
37,3756,3,0.005750710226111669,Denmark,1
1038,101536,39,0.8401733245395892,Unknown,-1
43,3540,3,0.011021326135199749,Brazil,1
817,110201,69,0.9012990735614406,Unknown,-1
49,2795,2,0.007294864342309803,India,1
48,2366,3,0.01459937583973972,USA,1
62,2869,3,0.014661883277395081,Japan,1
48,3236,2,0.015106532747315719,India,1
25,2762,1,0.005321411817303509,Denmark,1
36,3251,1,0.008705744466566988,Denmark,1
51,3031,3,0.00772586870387459,Denmark,1
61,2840,2,0.005971966421042193,India,1
25,3110,1,0.010664351647086984,Japan,1
42,3069,1,0.004467826681661276,Japan,1
764,98563,47,1.0692055479859897,China,-1
825,112875,68,0.778363704989872,Brazil,-1
53,2962,3,0.011669047702625905,USA,1
52,2156,2,0.00472485839583976,USA,1
521,84687,95,0.8386884596155115,Russia,-1
45,3156,1,0.0018579981928888295,Japan,1
54,2648,3,0.012788909423145603,Denmark,1
49,3389,1,0.022113296788027155,Denmark,1
40,3097,1,0.004345633629005711,Denmark,1
51,2484,3,0.013625130079788892,Brazil,1
50,2704,2,0.0004708459821748251,Japan,1
31,2726,3,0.0053446533599924555,Brazil,1
625,99021,36,0.866024695495662,Russia,-1
47,3017,2,0.01049284555265779,Denmark,1
58,2763,2,0.01739497923492036,India,1
45,2987,1,0.008099261825410166,Brazil,1
48,3240,2,0.006606263364554382,India,1
41,2902,3,0.006874709323237912,USA,1
34,3120,1,0.008797121047009073,Japan,1
31,3138,1,0.010386331068060039,Japan,1
44,2734,1,0.008328962825532473,India,1
36,2713,2,0.01450506141123559,India,1
45,2996,1,0.007648855402679346,India,1
44,2825,3,0.012180403508555971,Japan,1
929,79879,48,0.9197326185393374,China,-1
47,2870,3,0.013594006342010918,Japan,1
38,3169,2,0.017887916347667426,India,1
554,102075,43,0.8434007238674042,Brazil,-1
44,3193,1,0.005242170258124836,India,1
42,2607,2,0.003316982079323433,Japan,1
41,2907,2,0.010998800325153612,USA,1
960,83114,68,0.7533053241377903,China,-1
34,2979,1,0.003018180063459837,India,1
36,3409,1,0.01286594974062186,India,1
53,3458,1,0.010660496441936939,Japan,1
40,3149,3,0.004787184848893047,Brazil,1
53,2128,2,0.0005473505869402033,Japan,1
965,93186,41,0.9416762085514248,Unknown,-1
38,3543,3,0.0027367228325749053,USA,1
32,3349,3,0.009829752234133807,India,1
45,2967,1,0.012851320779318703,India,1
60,2857,2,0.020448903618892934,India,1
557,106033,94,0.9177228189743701,Unknown,-1
49,2427,2,0.004222899476813846,USA,1
42,3508,1,0.010236635582780668,Brazil,1
47,2116,2,0.014529349717295373,Denmark,1
57,2849,3,0.01041783477858255,Denmark,1
43,3263,1,0.008994864482517406,India,1
32,2327,1,0.0015565718364123297,USA,1
988,109511,36,0.9460770593439984,Brazil,-1
42,2747,3,0.011639985572723027,Denmark,1
53,2499,1,0.009640920227586261,Denmark,1
40,3032,3,0.010045685459884037,Brazil,1
833,113649,95,0.9384777414588097,China,-1
31,3525,2,0.017342289884600452,India,1
45,3027,3,0.015609182275493795,USA,1
9,3605,1,0.012030602623504156,Japan,1
713,96192,95,0.8133673284011995,Brazil,-1
61,3133,2,0.0037398429989680838,India,1
33,3120,3,0.001191982564100134,Brazil,1
47,2308,3,0.004539140534747886,Japan,1
33,3348,1,0.010971383356237591,Denmark,1
45,3218,1,0.011353962832852907,Denmark,1
43,2611,2,0.011135134997039761,Brazil,1
40,2972,2,0.01943490135683856,Brazil,1
992,112467,98,0.7592227803397893,Brazil,-1
40,2836,2,0.007506918398396158,USA,1
30,2486,1,0.010664910344870979,Japan,1
46,3647,3,0.012456082342931166,Denmark,1
941,94263,55,0.918472678268224,Brazil,-1
50,3304,1,0.012762244804146694,USA,1
55,2626,3,0.0068574562101007715,Denmark,1
46,2280,3,0.007721691274010471,India,1
34,4200,3,0.00640019471625419,India,1
51,4387,2,0.0057150327803796456,Denmark,1
39,2320,3,0.011084628577973583,Brazil,1
55,2884,3,0.007022740830154974,Japan,1
50,2790,3,0.013227022078075312,Brazil,1
42,3135,3,0.012432203595145293,USA,1
45,2763,1,0.0033642484871075655,USA,1
52,3010,2,0.012922035301697818,Japan,1
41,2544,1,0.004798874591933752,Brazil,1
28,3321,2,0.005646484823112001,India,1
40,3642,1,0.013688781581069863,Japan,1
54,2968,3,0.009539690811053554,USA,1
60,1899,2,0.012395022836877663,Denmark,1
47,3660,3,0.01528411343246343,Brazil,1
50,2924,3,0.004577856358795689,USA,1
41,3454,3,0.009190173036832486,India,1
32,4146,1,0.008557497382562418,Japan,1
991,102034,40,0.7746302732326941,Brazil,-1
43,2560,2,0.014046583069099791,Japan,1
57,3042,3,0.004874396602950141,Japan,1
21,3119,3,0.010942708226889196,Denmark,1
36,2664,2,0.021336030253848885,India,1
44,3083,3,0.012218670466031117,Denmark,1
54,3253,3,0.006635552473844666,Japan,1
1230,87678,82,0.7955062553064688,Unknown,-1
38,3642,2,0.009174107878671615,Japan,1
48,2367,1,0.01674441853932222,USA,1
43,2554,3,0.00535586430220741,Denmark,1
46,2720,1,0.010025485344170729,India,1
71,3305,2,0.011732100815182235,India,1
32,2247,1,0.009651421507854958,India,1
37,2032,3,0.0189875710469562,Brazil,1
49,2444,3,0.0017586707340089668,Japan,1
48,3400,2,0.0105209438531383,USA,1
73,3360,3,0.012781426781798888,India,1
27,3210,1,0.013533649314780549,Japan,1
41,2495,3,0.008798602141603195,Japan,1
695,95140,68,1.0355868857673582,Russia,-1
917,91950,20,0.8694071496090434,China,-1
51,3348,2,0.0041142654896956414,Japan,1
47,3210,1,0.010156169984064793,USA,1
1105,92180,87,0.8170622091696284,China,-1
64,3467,2,0.005297348081169236,Denmark,1
37,3155,3,0.006033970116749366,USA,1
41,2900,2,0.012793715458588172,Denmark,1
41,2886,3,0.0237505437897552,Brazil,1
853,89165,88,0.8417972920019677,China,-1
31,2418,1,0.00566170975168544,USA,1
62,3248,2,0.009879697706576034,Denmark,1
43,3043,3,0.009999378437414446,USA,1
1055,92278,90,0.8009316044650453,Russia,-1
50,2800,1,0.0050518276045558195,India,1
43,3021,3,0.0015590598832337307,Denmark,1
61,3576,2,0.00786820058395728,India,1
25,2965,3,0.014558921732824,Japan,1
38,2908,3,0.010861018030506028,Brazil,1
743,83387,21,0.8983941477661439,China,-1
43,4361,3,0.0110504351991396,India,1
619,100364,66,0.8509686052272704,China,-1
48,2835,3,0.0024559770669828652,Denmark,1
60,2804,2,0.014244100919679974,USA,1
35,2706,3,0.00977998748342457,Japan,1
25,3314,1,0.008928156789786111,Denmark,1
37,3261,2,0.010776146637284215,Brazil,1
731,105485,85,0.8241003295385969,Unknown,-1
24,3802,1,0.017078097328734564,Denmark,1
42,2753,3,0.01371079210545884,Brazil,1
47,2385,2,0.005570461342446932,India,1
27,2695,1,0.0023849128947903827,Brazil,1
47,3386,3,0.009899078564203077,Brazil,1
44,2856,1,0.012522283500850691,USA,1
44,3017,3,0.009011189837508924,Brazil,1
41,2615,1,0.01216562987677111,USA,1
52,2613,1,0.011820527027704317,USA,1
46,2982,3,0.015920477845087613,Japan,1
54,2939,3,0.009079257388918521,India,1
43,2783,1,0.0067409471992015465,Japan,1
1032,86329,63,0.8586972392994213,Russia,-1
760,106857,63,0.9015231542551264,Unknown,-1
39,3280,1,0.007513789752140937,USA,1
38,3560,3,0.0010146697443429685,India,1
34,3068,2,0.01463980302761032,India,1
63,3129,2,0.01252838957343116,USA,1
47,2547,1,0.004255455381297307,India,1
46,2301,1,0.011871319571674772,India,1
29,3036,3,0.01117666412488508,India,1
28,2454,1,0.014999298070586012,Japan,1
36,3416,2,0.012602408738269106,USA,1
691,104273,77,0.8341471417418029,Russia,-1
47,2368,2,0.001018051176795258,Japan,1
856,96969,60,1.0107230346462677,Russia,-1
38,2490,1,0.010511010328505724,USA,1
37,2476,3,0.009503309393720738,USA,1
379,81417,79,0.917563320840705,China,-1
50,3605,2,0.007990421935916656,Denmark,1
47,2335,3,0.013703531677347006,Japan,1
36,2478,3,0.005511467051434965,USA,1
31,3047,1,0.014330780614649716,Japan,1
53,3319,2,0.006098287241677498,Denmark,1
40,2809,2,0.010433183160212068,USA,1
911,86005,44,0.6846566840124049,Unknown,-1
41,2130,1,0.0028181792335326018,USA,1
37,2658,1,0.011174267831653895,USA,1
1058,93679,88,0.7517341802460386,Unknown,-1
60,3483,2,0.017469710887953863,India,1
63,2919,1,0.0026055565588404776,USA,1
45,2084,1,0.009631181570237476,India,1
29,2828,2,0.010239635568870142,Japan,1
20,3416,3,0.00526999675623433,India,1
35,2376,2,0.016838183041575527,Japan,1
46,2577,2,0.010855298021218542,India,1
40,2967,2,0.004844347108151117,Japan,1
42,2974,3,0.008384801546084703,Denmark,1
46,2724,2,0.004571999517076526,India,1
71,2758,2,0.018332007065908568,USA,1
45,3242,3,0.008841671549337836,Brazil,1
55,2876,1,0.0023392192423652737,Denmark,1
32,2682,3,0.007208799688686271,India,1
50,3069,2,0.008290086435650216,Denmark,1
57,2352,1,0.007549228381132049,India,1
41,2782,2,0.011975318886880491,Brazil,1
47,2689,1,0.013993983613166654,Brazil,1
42,3335,2,0.008018291128421525,India,1
57,3552,1,0.009207520946526562,Brazil,1
44,2573,1,0.016082008436148147,Japan,1
50,1979,2,0.010829757507226895,Japan,1
43,3873,3,0.010183092871503176,Japan,1
992,99326,40,0.9212136080784038,Unknown,-1
42,3952,1,0.009237138207576247,Japan,1
36,3315,3,0.013449211008057313,Japan,1
581,89637,74,0.9505190670147029,China,-1
43,3053,3,0.016925541904996254,Brazil,1
52,2474,2,0.001801920377442168,Brazil,1
38,2725,3,0.006426421987241762,Denmark,1
49,2692,3,0.015424496191170554,India,1
30,3570,1,0.021549249847237762,India,1
42,3184,3,0.010610040406724459,India,1
55,2833,1,0.004943928807707736,Japan,1
32,2951,3,0.017552172031565373,Denmark,1
48,2101,1,0.006493407695014653,India,1
508,96961,43,0.8494745391610846,Brazil,-1
67,3675,2,0.010234691614683912,USA,1
33,2849,1,0.007290732626562829,USA,1
45,2848,2,0.011457383337450836,India,1
59,2789,2,0.0026140580424119228,India,1
28,2973,2,0.00929702200859263,USA,1
56,2684,1,0.004111152324159416,Denmark,1
769,96872,73,0.9588853501283092,China,-1
48,2398,2,0.017183421338773243,Denmark,1
42,3156,1,0.014308274351517342,Japan,1
56,3191,2,2.770176147742255e-05,Denmark,1
52,2774,2,0.013251862929737226,Denmark,1
1079,79235,41,0.63732949379826,Russia,-1
36,3443,3,0.007439043140333865,Brazil,1
33,3022,2,0.009483064670481203,India,1
36,2708,1,0.012252734516851757,Denmark,1
556,86760,27,0.9030353474519518,Unknown,-1
62,3066,3,0.0001860763073591263,Denmark,1
936,99126,83,0.9671652352725693,Unknown,-1
40,2854,1,0.008422027145417066,USA,1
54,1861,2,0.007461605993318287,Denmark,1
40,2848,2,0.01147380729693804,Japan,1
983,86301,32,0.7483213867009046,China,-1
36,2991,1,0.00605417999473835,India,1
34,2556,2,0.007826715670284595,USA,1
43,2964,3,0.0029612002426504377,Japan,1
55,2950,2,0.014270620941479403,Brazil,1
34,1993,3,0.004486912967751465,Japan,1
44,3329,3,0.016021017366027637,Denmark,1
42,2783,2,0.009719702080317966,Denmark,1
55,2391,1,0.00953525312595981,Denmark,1
43,2973,3,0.009457487152820084,India,1
50,3019,1,0.0010919124971584381,Denmark,1
55,3195,2,0.006561676218754871,Japan,1
51,2907,3,0.022803154887982686,Brazil,1
46,2642,2,0.012903644570039374,Japan,1
59,3883,1,0.0007059678500064646,India,1
45,3678,3,0.016802798813233218,Brazil,1
49,2786,2,0.011214826677996417,USA,1
50,2772,3,0.0009279763816090053,Brazil,1
54,2364,1,0.005873520050264789,Japan,1
40,3273,2,0.011762598966572755,USA,1
36,2068,3,0.012097079807856449,USA,1
40,3153,1,0.014545321361919841,Denmark,1
40,3768,2,0.01063651470178022,USA,1
34,3333,1,0.006490382483002493,USA,1
657,104894,41,1.016138213818027,Russia,-1
20,2236,3,0.015468286160363795,Brazil,1
992,104824,81,0.7628417435276877,Russia,-1
55,2467,2,0.006831933773785938,Denmark,1
744,106006,34,0.7034127137582615,Brazil,-1
51,2727,3,0.009715692457384545,USA,1
37,4034,1,0.005415570033879719,Japan,1
37,2835,3,0.009240126028721537,India,1
33,2626,1,0.005919344894117894,Denmark,1
45,3137,3,0.0060637822392867555,USA,1
46,2352,1,0.010817145779583136,USA,1
764,96410,82,0.9769681015677364,Unknown,-1
50,3180,3,0.00980145957612507,Denmark,1
44,2816,2,0.01777815286009551,Brazil,1
57,1937,3,0.004077161120789922,Japan,1
1169,113486,40,0.7372137093872658,Russia,-1
61,2857,3,0.01398531256773913,USA,1
57,4002,3,0.00618274409649246,Denmark,1
37,2198,3,0.017444392459772008,Japan,1
44,3752,2,0.009684662951115818,USA,1
49,3327,3,0.017795921693789827,Brazil,1
57,3185,3,0.011316956871897963,Denmark,1
50,2736,3,0.004786678510594323,USA,1
989,106694,97,0.9053998075656481,Brazil,-1
49,2644,2,0.00011455069754196835,Brazil,1
46,2063,1,0.015913875388786344,Denmark,1
44,3393,3,0.005472239335995544,India,1
45,2378,2,0.0053272799562559935,Denmark,1
41,3426,3,0.008432804487901405,Brazil,1
45,3003,3,0.010924527842009854,Japan,1
46,2972,3,0.013333428325775125,Brazil,1
58,2663,3,0.018108377287249768,Japan,1
30,3377,3,0.008606487592194257,Denmark,1
48,2436,2,0.009050684276179473,Denmark,1
29,2444,2,0.009423589156561756,USA,1
468,82297,60,0.9889755588781615,Brazil,-1
47,2584,3,0.014835796605310442,Brazil,1
46,3226,3,0.012351717013136287,Brazil,1
42,2626,2,0.003561878231109322,Japan,1
771,101953,33,0.8578567264929156,Unknown,-1
44,2853,3,0.019560079470632666,Japan,1
52,3360,3,0.006259942978303053,Brazil,1
39,2018,2,0.013054755112042023,India,1
52,3063,2,0.005452598503246842,USA,1
34,3228,1,0.013748471843918773,Japan,1
